Area	Bairro	Cidade	Endereco	Estado	Latitude	Longitude	Quartos	Suites	Vagas	Tipo	Transacao	Valor
65	Barra da Tijuca	Rio de Janeiro	Embaixador Abelardo Bueno	RJ	-22.9729051	-43.366458	2	1	1	Apartamento	Venda	450000
171	Barra da Tijuca	Rio de Janeiro	Condomínio Vista Laguna 	RJ	-23.0003709	-43.365895	3	1	3	Apartamento	Venda	2000000
86	Copacabana	Rio de Janeiro	Rua Santa Clara	RJ	-22.9729968	-43.1858541	3	0	2	Apartamento	Venda	750000
603	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.9906684	-43.3511217	4	4	5	Apartamento	Venda	5700000
85	Leblon	Rio de Janeiro		RJ	-22.9068467	-43.1728965	3	1	1	Apartamento	Venda	2000000
130	Ipanema	Rio de Janeiro	Rua Prudente de Morais	RJ	-22.9850559	-43.2055462	3	3	2	Apartamento	Venda	2990000
55	Leblon	Rio de Janeiro	Avenida Bartolomeu Mitre	RJ	-22.9800057	-43.2236829	2	0	0	Apartamento	Venda	800000
68	Riachuelo	Rio de Janeiro	Rua Vítor Meireles	RJ	-22.9049974	-43.2578614	2	0	1	Apartamento	Venda	319000
90	Leblon	Rio de Janeiro	Rua Sambaíba	RJ	-22.9864267	-43.2306338	2	1	1	Apartamento	Venda	1495000
85	Barra da Tijuca	Rio de Janeiro	Avenida Jornalista Ricardo Marinho	RJ	-23.0051727	-43.3475895	2	1	1	Apartamento	Venda	739993
212	Barra da Tijuca	Rio de Janeiro	Praca Ministro Victor Nunes Leal	RJ	-23.008807	-43.36847	4	2	3	Apartamento	Venda	1580000
80	Barra da Tijuca	Rio de Janeiro	Avenida Prefeito Dulcídio Cardoso	RJ	-23.0069176	-43.3277701	1	1	1	Apartamento	Venda	839000
50	Rio Comprido	Rio de Janeiro	Rua Aristides Lobo	RJ	-22.9205615	-43.2085878	2	1	1	Apartamento	Venda	300000
268	Botafogo	Rio de Janeiro	Praia Botafogo	RJ	-22.9418256	-43.1802927	4	2	1	Apartamento	Venda	2800000
120	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.930277	-43.237409	3	0	1	Apartamento	Venda	800000
129	Leme	Rio de Janeiro	Rua Gustavo Sampaio	RJ	-22.9632252	-43.1715381	3	1	1	Apartamento	Venda	1650000
95	Recreio dos Bandeirantes	Rio de Janeiro	Rua Henrique Stamile Coutinho	RJ	-23.0201221	-43.4642206	2	1	2	Apartamento	Venda	650000
146	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Ituverava	RJ	-22.9468087	-43.3375445	3	1	2	Apartamento	Venda	630000
390	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.9865897	-43.1990855	4	2	2	Apartamento	Venda	9800000
92	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.9224121	-43.2222919	2	1	0	Apartamento	Venda	560000
145	Tijuca	Rio de Janeiro	Rua Professor Hélion Povoa	RJ	-22.935181	-43.2375277	4	1	2	Apartamento	Venda	1500000
65	Vila Isabel	Rio de Janeiro	Rua Teodoro da Silva	RJ	-22.9187865	-43.2523099	2	0	1	Apartamento	Venda	479900
125	Leblon	Rio de Janeiro	Rua Dias Ferreira	RJ	-26.9225117	-49.0607072	3	1	1	Apartamento	Venda	2170000
107	Laranjeiras	Rio de Janeiro	Rua das Laranjeiras	RJ	-22.9324427	-43.1823932	3	0	1	Apartamento	Venda	950000
48	Anil	Rio de Janeiro	Avenida Tenente-Coronel Muniz de Aragão	RJ	-22.9562882	-43.3495878	2	0	1	Apartamento	Venda	230000
103	Tijuca	Rio de Janeiro	Rua Afonso Pena	RJ	-22.8713628	-43.6314332	3	1	2	Apartamento	Venda	870000
110	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.9629074	-43.1771568	3	1	1	Apartamento	Venda	1200000
55	Olaria	Rio de Janeiro	Rua Juvenal Galeno	RJ	-22.8527891	-43.2667362	2	0	1	Apartamento	Venda	235000
74	Tauá	Rio de Janeiro	Rua Haia	RJ	-22.7996895	-43.1902691	3	1	1	Apartamento	Venda	370000
172	Barra da Tijuca	Rio de Janeiro	Rua Mário Agostinelli	RJ	-22.971429	-43.382174	3	2	2	Apartamento	Venda	1300000
131	Copacabana	Rio de Janeiro	Rua Anita Garibaldi	RJ	-26.9225117	-49.0607072	3	0	1	Apartamento	Venda	1400000
82	Barra da Tijuca	Rio de Janeiro	Rua Ataulpho Coutinho	RJ	-23.0025762	-43.3768929	2	1	1	Apartamento	Venda	895000
50	Barra da Tijuca	Rio de Janeiro	Avenida Salvador Allende	RJ	-22.96588549	-43.39536181	2	0	1	Apartamento	Venda	239000
65	Cachambi	Rio de Janeiro	Rua Cirne Maia	RJ	-22.8920214	-43.2811344	2	1	1	Apartamento	Venda	425000
86	Botafogo	Rio de Janeiro	Rua Dona Mariana	RJ	-22.9560434	-43.1876009	2	1	1	Apartamento	Venda	970000
42	Catete	Rio de Janeiro	Rua Pedro Américo	RJ	-22.9252362	-43.1809554	1	0	0	Apartamento	Venda	255000
36	Glória	Rio de Janeiro	Rua Conde Lages	RJ	-22.9171261	-43.1779308	1	0	0	Apartamento	Venda	300000
199	Barra da Tijuca	Rio de Janeiro	Avenida Gastão Senges	RJ	-23.002535	-43.341997	3	3	2	Apartamento	Venda	2400000
54	Piedade	Rio de Janeiro	Rua Clarimundo de Melo	RJ	-22.8959121	-43.314046	2	0	1	Apartamento	Venda	240000
50	Irajá	Rio de Janeiro	Estrada Coronel Vieira	RJ	-22.8490961	-43.3192269	2	0	1	Apartamento	Venda	230000
49	São Francisco Xavier	Rio de Janeiro	Avenida Marechal Rondon	RJ	-22.9057296	-43.243474	2	0	1	Apartamento	Venda	330000
74	Grajaú	Rio de Janeiro	Rua Caruaru	RJ	-22.9204594	-43.2666718	2	0	1	Apartamento	Venda	520000
116	Botafogo	Rio de Janeiro	Rua Barão de Itambi	RJ	-22.9401365	-43.1798153	3	0	1	Apartamento	Venda	1150000
55	Botafogo	Rio de Janeiro	Rua Natal	RJ	-22.9453452	-43.1837901	1	0	0	Apartamento	Venda	425000
54	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.963891	-43.1785773	1	0	0	Apartamento	Venda	638000
75	Barra da Tijuca	Rio de Janeiro	Avenida Afonso Arinos de Melo Franco	RJ	-23.0050031	-43.3254031	2	2	1	Apartamento	Venda	690000
91	Recreio dos Bandeirantes	Rio de Janeiro	Rua Silvia Pozzano	RJ	-23.0033129	-43.4403973	3	0	2	Apartamento	Venda	499000
59	Leme	Rio de Janeiro	Rua Gustavo Sampaio	RJ	-22.9632252	-43.1715381	1	0	0	Apartamento	Venda	720000
132	Leme	Rio de Janeiro	Rua Gustavo Sampaio	RJ	-22.9628564	-43.1700744	3	0	0	Apartamento	Venda	1290000
72	Recreio dos Bandeirantes	Rio de Janeiro	Avenida das Américas	RJ	-26.9225117	-49.0607072	2	1	2	Apartamento	Venda	544500
100	Grajaú	Rio de Janeiro	Rua Barão do Bom Retiro	RJ	-22.9194109	-43.2616243	2	1	1	Apartamento	Venda	520000
250	Ipanema	Rio de Janeiro	Rua Nascimento Silva	RJ	-22.9820794	-43.2038584	4	2	3	Apartamento	Venda	7500000
62	Botafogo	Rio de Janeiro	Avenida Pasteur	RJ	-22.9511962	-43.1756358	2	0	0	Apartamento	Venda	670000
110	Barra da Tijuca	Rio de Janeiro	Rua Jacarandás da Península	RJ	-26.9225117	-49.0607072	3	2	2	Apartamento	Venda	1150000
121	Urca	Rio de Janeiro	Rua Cândido Gaffree	RJ	-22.9444453	-43.1605346	3	0	1	Apartamento	Venda	2600000
229	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.9691638	-43.1861364	3	1	1	Apartamento	Venda	1600000
85	Tijuca	Rio de Janeiro	Rua Uruguai	RJ	-22.922775	-43.2476257	2	1	1	Apartamento	Venda	490000
93	Recreio dos Bandeirantes	Rio de Janeiro	Rua Venâncio Veloso	RJ	-23.017757	-43.466719	3	1	2	Apartamento	Venda	660000
110	Recreio dos Bandeirantes	Rio de Janeiro	Rua Alfredo Mesquita	RJ	-23.0197852	-43.460004	2	1	1	Apartamento	Venda	680000
137	Recreio dos Bandeirantes	Rio de Janeiro	Rua Mário Faustino	RJ	-23.0160693	-43.4633584	3	1	3	Apartamento	Venda	930000
77	Barra da Tijuca	Rio de Janeiro	Avenida Embaixador Abelardo Bueno	RJ	-22.9729051	-43.366458	2	2	1	Apartamento	Venda	668200
160	Botafogo	Rio de Janeiro	Rua Jornalista Orlando Dantas	RJ	-22.9402394	-43.1809822	3	1	1	Apartamento	Venda	1490000
112	Tijuca	Rio de Janeiro	Rua Félix da Cunha	RJ	-22.9237465	-43.2223155	3	1	1	Apartamento	Venda	920000
30	Catete	Rio de Janeiro	Rua Pedro Américo	RJ	-22.9252122	-43.1809517	1	0	0	Apartamento	Venda	318000
77	Barra da Tijuca	Rio de Janeiro	Avenida Salvador Allende	RJ	-14.235004	-51.92528	2	2	1	Apartamento	Venda	554400
260	Lagoa	Rio de Janeiro	Avenida Epitácio Pessoa	RJ	-22.9702054	-43.2060247	4	4	3	Apartamento	Venda	5800000
53	Jacarepaguá	Rio de Janeiro	Estrada de Camorim	RJ	-22.9693786	-43.426186	2	1	1	Apartamento	Venda	265000
122	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.9623161	-43.1762898	3	1	1	Apartamento	Venda	1190000
85	Barra da Tijuca	Rio de Janeiro	Avenida Prefeito Dulcídio Cardoso	RJ	-23.0070326	-43.3328479	2	1	1	Apartamento	Venda	800000
100	Tijuca	Rio de Janeiro	Rua Miguel Gustavo	RJ	-22.9098845	-43.2424795	3	0	1	Apartamento	Venda	395000
127	Botafogo	Rio de Janeiro	Rua Sorocaba	RJ	-22.951514	-43.19023	3	1	2	Apartamento	Venda	1700000
35	Copacabana	Rio de Janeiro	Avenida Prado Júnior	RJ	-22.9633947	-43.1752502	1	0	0	Apartamento	Venda	425000
33	Méier	Rio de Janeiro	Rua Maria Calmon	RJ	-22.9045973	-43.276856	1	0	0	Apartamento	Venda	185000
108	Lagoa	Rio de Janeiro	Rua Sacopa	RJ	-22.9653518	-43.2016796	3	1	2	Apartamento	Venda	1490000
95	Barra da Tijuca	Rio de Janeiro	Rua Aroazes	RJ	-26.9225117	-49.0607072	2	1	1	Apartamento	Venda	650000
60	Curicica	Rio de Janeiro	Estrada Bandeirantes	RJ	-22.9654249	-43.4089843	2	0	1	Apartamento	Venda	265000
76	Botafogo	Rio de Janeiro	Rua Real Grandeza	RJ	-22.9571882	-43.1921478	2	0	1	Apartamento	Venda	740000
150	Jardim Guanabara	Rio de Janeiro	Rua Matias Antônio dos Santos	RJ	-22.817113	-43.2065083	3	1	2	Apartamento	Venda	850000
180	Ipanema	Rio de Janeiro	Rua Nascimento Silva	RJ	-22.9825339	-43.200212	2	2	2	Apartamento	Venda	2500000
80	Vila da Penha	Rio de Janeiro	Rua Tomás Lopes	RJ	-22.8441675	-43.3006195	2	0	1	Apartamento	Venda	280000
80	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0105855	-43.3688436	1	1	1	Apartamento	Venda	749993
220	Barra da Tijuca	Rio de Janeiro	Avenida Prefeito Dulcídio Cardoso	RJ	-23.0070205	-43.3271051	4	2	3	Apartamento	Venda	2100000
90	Recreio dos Bandeirantes	Rio de Janeiro	Rua Vicente Leporace	RJ	-23.0193348	-43.4656953	3	1	2	Apartamento	Venda	629000
76	Grajaú	Rio de Janeiro	Rua Itabaiana	RJ	-22.922708	-43.2671625	2	0	0	Apartamento	Venda	380000
29	Santa Teresa	Rio de Janeiro	Rua do Oriente	RJ	-22.9176101	-43.19013	2	1	0	Apartamento	Venda	450000
66	Taquara	Rio de Janeiro	Rua Mapendi	RJ	-22.9265596	-43.3770236	2	2	1	Apartamento	Venda	275000
144	Recreio dos Bandeirantes	Rio de Janeiro	Rua Gilberto Freire	RJ	-23.02481	-43.4906269	3	1	2	Apartamento	Venda	1199993
45	Copacabana	Rio de Janeiro	Rua Figueiredo Magalhães	RJ	-22.9648717	-43.1904262	1	1	0	Apartamento	Venda	460000
101	Jardim Carioca	Rio de Janeiro	Rua Sargento João Lópes	RJ	-22.8064135	-43.1973019	2	0	1	Apartamento	Venda	450000
318	Barra da Tijuca	Rio de Janeiro	Rua John Kennedy	RJ	-23.009313	-43.3192616	3	1	2	Apartamento	Venda	2990000
180	Copacabana	Rio de Janeiro	Rua Paula Freitas	RJ	-22.9675295	-43.1831902	3	1	2	Apartamento	Venda	2400000
180	Ipanema	Rio de Janeiro	Rua Prudente de Morais	RJ	-22.9854996	-43.2008084	4	0	1	Apartamento	Venda	2700000
113	Barra da Tijuca	Rio de Janeiro	Avenida Prefeito Dulcídio Cardoso	RJ	-23.0103781	-43.4218709	3	1	2	Apartamento	Venda	1200000
56	Cachambi	Rio de Janeiro	Avenida Dom Hélder Câmara	RJ	-22.8858376	-43.279228	2	1	1	Apartamento	Venda	365000
93	Recreio dos Bandeirantes	Rio de Janeiro	Rua Professor Taciel Cylleno	RJ	-23.0154364	-43.448897	3	1	2	Apartamento	Venda	669993
73	Jardim Botânico	Rio de Janeiro	Rua Lópes Quintas	RJ	-26.9225117	-49.0607072	1	1	1	Apartamento	Venda	1100000
100	Copacabana	Rio de Janeiro	Avenida Nossa Senhora de Copacabana	RJ	-22.9755099	-43.1894726	2	1	0	Apartamento	Venda	1300000
131	Leblon	Rio de Janeiro	Avenida Visconde de Albuquerque	RJ	-22.9845332	-43.2289105	3	1	2	Apartamento	Venda	4000000
77	Ipanema	Rio de Janeiro	Rua Nascimento Silva	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	1580000
128	Flamengo	Rio de Janeiro	Rua Marquês de Abrantes	RJ	-22.9364204	-43.1772464	3	0	0	Apartamento	Venda	787500
246	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.9862936	-43.2017922	4	1	3	Apartamento	Venda	12000000
59	Jacarepaguá	Rio de Janeiro	Estrada dos Bandeirantes	RJ	-22.9614019	-43.3936816	2	2	1	Apartamento	Venda	285990
160	Ipanema	Rio de Janeiro	Rua Joana Angélica	RJ	-22.98483	-43.204875	3	1	1	Apartamento	Venda	3250000
127	Vila da Penha	Rio de Janeiro	Rua Bernardo Taveira	RJ	-22.8506153	-43.3142137	2	1	1	Apartamento	Venda	399000
122	Barra da Tijuca	Rio de Janeiro	Avenida Condomínio Le Parc Residential Resort	RJ	-23.0013555	-43.3270517	3	1	1	Apartamento	Venda	1395000
161	Recreio dos Bandeirantes	Rio de Janeiro	Barra Bonita 	RJ	-14.235004	-51.92528	3	1	2	Apartamento	Venda	980000
73	Rocha	Rio de Janeiro	Rua São João	RJ	-22.9028008	-43.2511539	3	1	1	Apartamento	Venda	360000
220	Copacabana	Rio de Janeiro	Avenida Atlântica	RJ	-22.5229997	-55.7389275	3	2	0	Apartamento	Venda	3200000
160	Barra da Tijuca	Rio de Janeiro	Praca Telê Santana	RJ	-23.0023437	-43.3909098	4	2	2	Apartamento	Venda	1900000
37	Ipanema	Rio de Janeiro	Rua Vinícius de Moraes	RJ	-22.9849857	-43.2027896	1	1	1	Apartamento	Venda	700000
133	Botafogo	Rio de Janeiro	Rua Clarice Índio do Brasil	RJ	-22.9395507	-43.1800562	3	2	1	Apartamento	Venda	1050000
60	Freguesia (Jacarepaguá)	Rio de Janeiro	Estrada Capenha	RJ	-22.9350449	-43.3514961	2	1	1	Apartamento	Venda	280000
67	Copacabana	Rio de Janeiro	Rua Inhanga	RJ	-22.9663007	-43.1810538	2	0	0	Apartamento	Venda	950000
119	Tijuca	Rio de Janeiro	Rua Aguiar	RJ	-22.9237858	-43.2209131	4	0	1	Apartamento	Venda	980000
48	Grajaú	Rio de Janeiro	Rua Canavieiras	RJ	-22.9246329	-43.2657678	1	0	1	Apartamento	Venda	345000
35	Copacabana	Rio de Janeiro	Rua Felipe de Oliveira	RJ	-30.043485	-51.1952002	1	0	0	Apartamento	Venda	400000
100	Gávea	Rio de Janeiro	Rua Marquês de São Vicente	RJ	-22.9772576	-43.2326007	3	1	1	Apartamento	Venda	2600000
251	Flamengo	Rio de Janeiro	Rua Paissandu	RJ	-22.935569	-43.1796799	4	1	2	Apartamento	Venda	2200000
132	Botafogo	Rio de Janeiro	Rua Dona Mariana	RJ	-22.9552348	-43.1878439	3	3	2	Apartamento	Venda	1900000
94	Barra da Tijuca	Rio de Janeiro	Avenida Embaixador Abelardo Bueno	RJ	-22.97294	-43.3992069	3	1	2	Apartamento	Venda	661500
60	Engenho de Dentro	Rio de Janeiro	Rua Henrique Scheid	RJ	-22.887841	-43.2892622	2	1	1	Apartamento	Venda	327000
80	Cachambi	Rio de Janeiro	Rua Velinda Maurício da Fonseca	RJ	-26.9225117	-49.0607072	3	0	0	Apartamento	Venda	173000
133	Barra da Tijuca	Rio de Janeiro	Avenida das Acácias da Península	RJ	-22.9893148	-43.3570308	4	2	2	Apartamento	Venda	1299993
73	Riachuelo	Rio de Janeiro	Rua Marechal Bittencourt	RJ	-22.9039499	-43.2561735	2	0	1	Apartamento	Venda	405000
30	Centro	Rio de Janeiro	Avenida Mem de Sá	RJ	-22.9124756	-43.1858277	1	0	0	Apartamento	Venda	290000
93	Méier	Rio de Janeiro	Rua Aristides Caire	RJ	-22.8958871	-43.2743272	2	1	2	Apartamento	Venda	490000
66	Cachambi	Rio de Janeiro	Rua Cachambi	RJ	-22.8905142	-43.2738179	3	0	0	Apartamento	Venda	205000
95	Botafogo	Rio de Janeiro	Rua da Passagem	RJ	-26.9225709	-49.0606445	2	1	1	Apartamento	Venda	1260000
72	Taquara	Rio de Janeiro	Rua Grão Pará	RJ	-26.9225117	-49.0607072	2	0	1	Apartamento	Venda	387000
67	Tauá	Rio de Janeiro	Rua Domingos Mondim	RJ	-22.7939356	-43.1872288	2	0	1	Apartamento	Venda	280000
78	Méier	Rio de Janeiro	Rua Joaquim Meier	RJ	-22.9041067	-43.2789449	3	0	1	Apartamento	Venda	400000
210	Leblon	Rio de Janeiro	Rua Sambaíba	RJ	-22.9865897	-43.2322306	3	1	2	Apartamento	Venda	3200000
182	Leblon	Rio de Janeiro	Rua Aperana	RJ	-22.9875822	-43.2296947	3	3	2	Apartamento	Venda	4750000
42	Abolição	Rio de Janeiro	Rua Figueiredo Pimentel	RJ	-22.8837095	-43.3069466	2	0	1	Apartamento	Venda	199000
58	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.9734738	-43.1913719	1	0	1	Apartamento	Venda	740000
70	Jacarepaguá	Rio de Janeiro	Rua Franz Weissman	RJ	-22.968206	-43.3899977	2	2	1	Apartamento	Venda	490000
132	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.96600398	-43.18167423	3	1	1	Apartamento	Venda	1200000
72	Recreio dos Bandeirantes	Rio de Janeiro	Estrada Benvindo de Novaes	RJ	-23.0067637	-43.4576918	2	1	1	Apartamento	Venda	399900
97	Botafogo	Rio de Janeiro	Rua da Passagem	RJ	-22.9068467	-43.1728965	3	1	1	Apartamento	Venda	1380000
33	Copacabana	Rio de Janeiro	Rua Figueiredo Magalhães	RJ	-22.9647036	-43.1904358	1	1	0	Apartamento	Venda	420000
48	Taquara	Rio de Janeiro	Rua André Rocha	RJ	-26.9225117	-49.0607072	2	0	1	Apartamento	Venda	230000
51	Todos os Santos	Rio de Janeiro	Rua Piauí	RJ	-22.8947499	-43.2876982	2	1	1	Apartamento	Venda	285000
106	Jardim Botânico	Rio de Janeiro	Rua Conde Afonso Celso	RJ	-22.962386	-43.2169325	3	1	2	Apartamento	Venda	1500000
248	Península	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.993991	-43.4988239	4	4	3	Apartamento	Venda	2480000
90	Penha Circular	Rio de Janeiro	Rua Maria do Carmo	RJ	-22.840419	-43.295765	2	0	1	Apartamento	Venda	215000
70	Vila Kosmos	Rio de Janeiro	Rua Tembés	RJ	-22.855552	-43.3071501	2	0	1	Apartamento	Venda	295000
100	Recreio dos Bandeirantes	Rio de Janeiro	Rua Senador Rui Carneiro	RJ	-23.0230288	-43.4796852	3	2	2	Apartamento	Venda	550000
114	Barra da Tijuca	Rio de Janeiro	Avenida Gilberto Amado	RJ	-23.0124494	-43.3011374	2	2	2	Apartamento	Venda	1154993
140	Barra da Tijuca	Rio de Janeiro	Avenida Hildebrando de Araújo Góes	RJ	-22.9990702	-43.3867886	3	1	2	Apartamento	Venda	1425000
76	Botafogo	Rio de Janeiro	Rua Real Grandeza	RJ	-22.9571783	-43.1918026	2	2	1	Apartamento	Venda	950000
426	Leme	Rio de Janeiro	Avenida Atlântica	RJ	-14.235004	-51.92528	4	2	2	Apartamento	Venda	8000000
51	Jacarepaguá	Rio de Janeiro	Estrada de Camorim	RJ	-22.9700655	-43.4230345	2	1	1	Apartamento	Venda	259000
170	Recreio dos Bandeirantes	Rio de Janeiro	Avenida das Américas	RJ	-23.0102479	-43.4515291	3	2	2	Apartamento	Venda	950000
80	Praça Seca	Rio de Janeiro	Rua Cândido Benício	RJ	-22.8953372	-43.3499239	2	0	0	Apartamento	Venda	269000
363	Recreio dos Bandeirantes	Rio de Janeiro	Rua Clóvis Salgado	RJ	-23.0227381	-43.4626624	3	2	4	Apartamento	Venda	880000
363	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.986428	-43.202127	4	2	2	Apartamento	Venda	12000000
87	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Araguaia	RJ	-22.93828201	-43.34684753	2	1	1	Apartamento	Venda	475000
150	São Conrado	Rio de Janeiro	Avenida Niemeyer	RJ	-22.9951318	-43.2544314	4	1	2	Apartamento	Venda	1500000
70	Barra da Tijuca	Rio de Janeiro	Avenida DI Cavalcanti	RJ	-22.9083081	-43.1970258	2	1	1	Apartamento	Venda	580000
60	Méier	Rio de Janeiro	Rua Castro Alves	RJ	-22.8965252	-43.2798676	2	0	0	Apartamento	Venda	250000
80	Recreio dos Bandeirantes	Rio de Janeiro	Estrada do Pontal	RJ	-23.0163228	-43.5196329	2	0	1	Apartamento	Venda	900000
140	Recreio dos Bandeirantes	Rio de Janeiro	Rua Demosthenes Madureira de Pinho	RJ	-23.0255373	-43.4640125	3	1	3	Apartamento	Venda	799000
48	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.963516	-43.1781135	1	0	0	Apartamento	Venda	440000
70	Copacabana	Rio de Janeiro	Avenida Nossa Senhora de Copacabana	RJ	-22.9721248	-43.1873092	2	0	0	Apartamento	Venda	700000
105	Botafogo	Rio de Janeiro	Rua Pinheiro Guimarães	RJ	-22.9585181	-43.1949606	3	2	2	Apartamento	Venda	1489790
97	Flamengo	Rio de Janeiro	Rua Senador Vergueiro	RJ	-22.936625	-43.17545	3	0	0	Apartamento	Venda	780000
400	Copacabana	Rio de Janeiro	Avenida Atlântica	RJ	-22.9806797	-43.1900179	5	3	4	Apartamento	Venda	3890000
100	Tijuca	Rio de Janeiro	Rua Maria Amália	RJ	-22.92822133	-43.24319969	3	1	2	Apartamento	Venda	739999
110	Botafogo	Rio de Janeiro	Rua São João Batista	RJ	-22.954434	-43.1902385	3	1	2	Apartamento	Venda	1400000
80	Botafogo	Rio de Janeiro	Rua da Passagem	RJ	-22.954483	-43.1808484	2	1	2	Apartamento	Venda	1080000
137	Barra da Tijuca	Rio de Janeiro	Avenida César Morani	RJ	-23.004445	-43.437394	3	1	2	Apartamento	Venda	850000
59	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0114084	-43.3251329	1	0	2	Apartamento	Venda	851000
100	Grajaú	Rio de Janeiro	Rua Mearim	RJ	-22.918965	-43.263938	2	1	1	Apartamento	Venda	550000
84	Tijuca	Rio de Janeiro	Rua Pereira de Siqueira	RJ	-22.91964419	-43.22510551	3	1	1	Apartamento	Venda	899999
160	Copacabana	Rio de Janeiro	Avenida Nossa Senhora de Copacabana	RJ	-22.9680276	-43.1831316	3	0	1	Apartamento	Venda	1400000
193	Recreio dos Bandeirantes	Rio de Janeiro	Estrada Benvindo de Novaes	RJ	-26.9225709	-49.0606445	4	2	90	Apartamento	Venda	1190000
70	Encantado	Rio de Janeiro	Rua Angelina	RJ	-22.8923346	-43.3031844	2	0	1	Apartamento	Venda	230000
170	Flamengo	Rio de Janeiro	Rua Senador Vergueiro	RJ	-22.9384329	-43.1765941	4	1	1	Apartamento	Venda	1700000
95	Copacabana	Rio de Janeiro	Rua Bolivar	RJ	-22.9755593	-43.1933508	3	0	0	Apartamento	Venda	970000
75	Barra da Tijuca	Rio de Janeiro	Avenida Jaime Poggi	RJ	-22.9563884	-43.3753154	3	1	1	Apartamento	Venda	490000
117	Ipanema	Rio de Janeiro	Rua Prudente de Morais	RJ	-22.9850463	-43.2102145	3	1	2	Apartamento	Venda	3300000
71	Grajaú	Rio de Janeiro	Rua Botucatu	RJ	-22.9265906	-43.2566992	2	1	1	Apartamento	Venda	430000
99	Barra da Tijuca	Rio de Janeiro	Avenida General Olyntho Pillar	RJ	-23.0031381	-43.3731515	2	1	2	Apartamento	Venda	918000
83	Flamengo	Rio de Janeiro	Rua Senador Vergueiro	RJ	-22.9333986	-43.177021	3	0	0	Apartamento	Venda	860000
77	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Ituverava	RJ	-22.9444259	-43.3351261	3	3	2	Apartamento	Venda	490010
80	Recreio dos Bandeirantes	Rio de Janeiro	Avenida Genaro de Carvalho	RJ	-23.0157302	-43.4553725	3	1	2	Apartamento	Venda	469000
140	Ipanema	Rio de Janeiro	Rua Visconde de Pirajá	RJ	-22.9844696	-43.2032722	3	0	1	Apartamento	Venda	1800000
60	Madureira	Rio de Janeiro	Avenida Ministro Edgard Romero	RJ	-22.8584049	-43.3298746	3	1	1	Apartamento	Venda	255000
80	Ipanema	Rio de Janeiro	Avenida Henrique Dumont	RJ	-22.9826621	-43.2134015	1	0	0	Apartamento	Venda	1580000
72	Tijuca	Rio de Janeiro	Rua General Roca	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	550000
34	Copacabana	Rio de Janeiro	Rua Santa Clara	RJ	-22.9680416	-43.1902004	1	1	0	Apartamento	Venda	590000
66	Vila da Penha	Rio de Janeiro	Rua Quito	RJ	-26.9225117	-49.0607072	3	1	1	Apartamento	Venda	319000
433	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.9863364	-43.2043209	4	3	3	Apartamento	Venda	30000000
86	Humaitá	Rio de Janeiro	Rua Macedo Sobrinho	RJ	-22.9588975	-43.198546	3	0	1	Apartamento	Venda	1300000
60	Centro	Rio de Janeiro	Rua dos Inválidos	RJ	-22.9130229	-43.1842979	2	0	1	Apartamento	Venda	490000
144	Humaitá	Rio de Janeiro	Rua do Humaitá	RJ	-22.9554309	-43.1976864	3	2	1	Apartamento	Venda	1600000
84	Leblon	Rio de Janeiro	Rua Conde Bernadotte	RJ	-22.980751	-43.2228108	2	1	1	Apartamento	Venda	1500000
72	Vila da Penha	Rio de Janeiro	Rua General Otávio Povoa	RJ	-22.8478893	-43.3093739	3	0	0	Apartamento	Venda	429000
66	Tijuca	Rio de Janeiro	Rua Barão de Mesquita	RJ	-22.9259465	-43.2489582	2	1	1	Apartamento	Venda	523000
74	Botafogo	Rio de Janeiro	Rua Dona Mariana	RJ	-22.955654	-43.187768	3	1	1	Apartamento	Venda	1050000
122	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.9897266	-43.350809	3	1	2	Apartamento	Venda	595000
